ligand,receptor,species,cell_sender,cell_receiver,co_exp_value,co_exp_number,co_exp_p,lr_score,rt_score,score,type,all_pair_mean,sender_receiver_pair_mean,all_pair_median,sender_receiver_pair_median,p_value
HSP90B1,TLR4,Human,Ductal_,Monocytes,0.1565217391304348,18.0,0.0,1.0,0.9999999999999993,0.9999999999999997,LRDB,12.901286871364851,11.70052872821616,12.466666051697143,11.67757193673927,4.5437135915275384e-14
HSPA4,TLR4,Human,Ductal_,Monocytes,0.017391304347826087,2.0,0.005,0.995,0.9999999999999993,0.9974968671629998,LRDB,13.119555070307252,11.653813065933257,12.60856285303651,11.871410822611471,1.0785944436975275e-05
CD14,TLR4,Human,Ductal_,Monocytes,0.043478260869565216,5.0,0.0,1.0,0.9999999999999993,0.9999999999999997,LRDB,12.833204355267442,11.437125615482053,12.423625873196025,11.965276650211944,5.536762518192667e-05
FGB,TLR4,Human,Ductal_,Monocytes,0.043478260869565216,5.0,0.0,1.0,0.9999999999999993,0.9999999999999997,LRDB,12.157514393723316,12.011998447085398,11.903927334476904,11.86850456773916,0.28783840013349643
FGA,TLR4,Human,Ductal_,Monocytes,0.2,23.0,0.0,1.0,0.9999999999999993,0.9999999999999997,LRDB,11.932084583495179,11.263618415763906,11.617737796502176,11.402431510275477,5.372597049226205e-07
FGG,TLR4,Human,Ductal_,Monocytes,0.1391304347826087,16.0,0.0,1.0,0.9999999999999993,0.9999999999999997,LRDB,11.818653018658363,10.904041806384132,11.612927640252048,11.100648365120952,5.16683463478361e-09
HMGB1,TLR4,Human,Ductal_,Monocytes,0.19130434782608696,22.0,0.0,1.0,0.9999999999999993,0.9999999999999997,LRDB,12.950568527238557,11.453627098564565,12.542070676660554,11.575114149927206,9.596755798374772e-27
HSPA1A,TLR4,Human,Ductal_,Monocytes,0.034782608695652174,4.0,0.0,1.0,0.9999999999999993,0.9999999999999997,LRDB,13.356406204698475,13.862044682990573,12.902081648152507,14.646987374201885,0.9499938300226529
IRAK4,TLR4,Human,Ductal_,Monocytes,0.02608695652173913,3.0,0.0,1.0,0.9999999999999993,0.9999999999999997,LRDB,12.490937455913437,10.804100669112772,12.139172301336167,11.3614011752733,4.232057392607417e-05
ZG16B,TLR4,Human,Ductal_,Monocytes,0.0782608695652174,9.0,0.0,1.0,0.9999999999999993,0.9999999999999997,LRDB,12.28618555343928,11.083823136817808,11.961661064777763,11.31510395015884,2.671772345142394e-11
CD14,TLR6,Human,Ductal_,Monocytes,0.02608695652173913,3.0,0.002,0.998,0.6681877721681662,0.816609696626136,LRDB,12.56675797279899,12.444904703958063,12.236347172825779,13.44374622293778,0.5989041749253367
GNAI2,FPR1,Human,Ductal_,Monocytes,0.5478260869565217,62.99999999999999,0.0,1.0,0.749655198817788,0.8658263098438324,LRDB,12.320920591949518,10.962712401580735,11.9677088656778,10.837553105671342,2.216347289997812e-60
ANXA1,FPR1,Human,Ductal_,Monocytes,0.2,23.0,0.0,1.0,0.749655198817788,0.8658263098438324,LRDB,12.368135068099999,12.168087291101385,12.012842521403854,12.430790340288203,0.3127109316985276
SAA1,FPR1,Human,Ductal_,Monocytes,0.017391304347826087,2.0,0.022,0.978,0.749655198817788,0.856249253689483,LRDB,12.149869989005891,12.392630539147541,11.787226025112714,13.250461703720399,0.8365079631818086
HMGB1,CXCR4,Human,Ductal_,Monocytes,0.20869565217391303,24.0,0.0,1.0,0.6468705184081605,0.8042826110318191,LRDB,12.371995194673822,10.94058016555006,12.04492729221942,10.652789772555105,4.9176561493007436e-29
ZG16B,CXCR4,Human,Ductal_,Monocytes,0.13043478260869565,15.0,0.0,1.0,0.6468705184081605,0.8042826110318191,LRDB,11.849739497097216,10.39688501154991,11.475472533211947,9.979699720161088,3.69080312009001e-19
KITLG,EPOR,Human,Ductal_,Monocytes,0.017391304347826087,2.0,0.0,1.0,0.8765673048157343,0.9362517315421821,LRDB,12.696252247003585,12.356941722411051,12.551151075875989,12.823692189177253,0.32800827116091436
HMGB1,TLR2,Human,Ductal_,Monocytes,0.2,23.0,0.0,1.0,0.9999914251344262,0.999995712558022,LRDB,12.120000031595891,11.811786455411402,11.71650278274424,12.786888569002189,0.3695866604538729
HSP90B1,TLR2,Human,Ductal_,Monocytes,0.13043478260869565,15.0,0.0,1.0,0.9999914251344262,0.999995712558022,LRDB,12.067527080226151,11.977575117237942,11.588735090516852,12.821484997370295,0.8397759466491851
VCAN,TLR2,Human,Ductal_,Monocytes,0.02608695652173913,3.0,0.02,0.98,0.9999914251344262,0.9899452493101513,LRDB,12.457457542872852,11.871523795946821,12.034998889777675,12.912336662116658,0.27964345003236946
ZG16B,TLR2,Human,Ductal_,Monocytes,0.09565217391304348,11.0,0.0,1.0,0.9999914251344262,0.999995712558022,LRDB,11.54772696853116,11.26697433368912,11.182370879410916,12.051026710696421,0.2910365764281196
HRAS,TLR2,Human,Ductal_,Monocytes,0.017391304347826087,2.0,0.013,0.987,0.9999914251344262,0.9934744770791439,LRDB,12.076582429166633,11.828251947794692,11.64180953949829,12.010158149123608,0.43489805451422914
IL18,IL18RAP,Human,Ductal_,Monocytes,0.034782608695652174,4.0,0.0,1.0,0.9999893989346339,0.999994699453269,LRDB,12.13703364264229,12.757507437420015,11.699225738169138,12.633288947310447,0.9906040528490831
SYK,FCGR2A,Human,Ductal_,Monocytes,0.0782608695652174,9.0,0.0,1.0,0.6404556687696338,0.8002847423071577,LRDB,12.330100410111063,10.813197345200424,11.966522243829472,10.191662198629512,8.6840954765886e-12
GNAI2,CXCR1,Human,Ductal_,Monocytes,0.06956521739130435,8.0,0.0,1.0,0.8159627871800146,0.9033065853739884,LRDB,12.641768628071986,12.57718961550051,12.104995032945117,12.923514457269755,0.6587366387565006
CXCL3,CXCR1,Human,Ductal_,Monocytes,0.017391304347826087,2.0,0.001,0.999,0.8159627871800146,0.9028548191114862,LRDB,12.615824287576169,13.625575697163464,12.100628012208109,15.231698733924334,0.9985295302957812
CXCL8,CXCR1,Human,Ductal_,Monocytes,0.05217391304347826,6.0,0.0,1.0,0.8159627871800146,0.9033065853739884,LRDB,12.316714051366944,13.243649823785653,11.741884968510409,13.561420312555843,0.9997792185603676
CXCL2,CXCR1,Human,Ductal_,Monocytes,0.02608695652173913,3.0,0.0,1.0,0.8159627871800146,0.9033065853739884,LRDB,12.161934216663456,12.632270486998815,11.671618222321225,13.201604636948531,0.9747125138142599
CXCL5,CXCR1,Human,Ductal_,Monocytes,0.008695652173913044,1.0,0.006,0.994,0.8159627871800146,0.9005925884976705,LRDB,12.42271146702109,13.148209427652452,11.919349172300482,13.373277651899041,0.9497122208457086
CXCL1,CXCR1,Human,Ductal_,Monocytes,0.034782608695652174,4.0,0.0,1.0,0.8159627871800146,0.9033065853739884,LRDB,12.288896066203884,12.801093509251592,11.747223617837458,13.696671886805,0.9725846315415361
MIF,CXCR2,Human,Cancer_clone_B,Monocytes,0.06666666666666667,2.0,0.0,1.0,0.8078185418118421,0.8987872617098231,LRDB,11.902252378000782,9.79209593220416,11.107321197302202,8.55712952274012,0.050963814373578054
VASP,CXCR2,Human,Cancer_clone_B,Monocytes,0.4666666666666667,14.0,0.0,1.0,0.8078185418118421,0.8987872617098231,LRDB,12.059563460075903,9.749666069313072,11.440839123510537,8.53903193010662,3.206453413911634e-13
CXCL3,CXCR2,Human,Cancer_clone_B,Monocytes,0.06666666666666667,2.0,0.0,1.0,0.8078185418118421,0.8987872617098231,LRDB,12.209967635115447,7.988746509018954,11.5879289789329,7.690017196855856,0.00010972109906412019
CXCL5,CXCR2,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.005,0.995,0.8078185418118421,0.8965374778015601,LRDB,12.006234323574867,13.565791135088041,11.434654149745747,10.4947245183281,0.8353454787822447
GNAI2,CXCR2,Human,Cancer_clone_B,Monocytes,0.23333333333333334,7.0,0.0,1.0,0.8078185418118421,0.8987872617098231,LRDB,12.297355815655813,10.194181140917278,11.729833000328307,9.220389680722167,3.0459328053404084e-08
CXCL2,CXCR2,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.019,0.981,0.8078185418118421,0.8902078350123734,LRDB,11.784097616287834,8.66576016037654,11.261216687491808,8.75936058035655,0.00191300079031281
CXCL1,CXCR2,Human,Cancer_clone_B,Monocytes,0.06666666666666667,2.0,0.0,1.0,0.8078185418118421,0.8987872617098231,LRDB,11.88676215663944,8.739711037557413,11.299879199498621,8.75936058035655,0.0003021306057687493
PLAT,ITGB2,Human,Cancer_clone_B,Monocytes,0.36666666666666664,11.0,0.0,1.0,0.9860543935284549,0.9930027157709364,LRDB,12.142717723895098,11.349243227927333,11.733808462650895,10.38613768052603,0.002894953703145692
PROC,ITGB2,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.011,0.989,0.9860543935284549,0.9875260984903852,LRDB,12.26350146289821,21.1072319878879,11.848584922229419,22.456468019381596,0.9999999994133519
ICAM1,ITGB2,Human,Cancer_clone_B,Monocytes,0.1,3.0,0.002,0.998,0.9860543935284549,0.9920092160566847,LRDB,12.635867844188251,9.407961351765678,12.245582589325302,7.871719457090608,7.9682544484553e-08
VCAM1,ITGB2,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.024,0.976,0.9860543935284549,0.9810143159423169,LRDB,12.1359206507504,7.88775659584982,11.849913440833653,6.192934173007126,3.317702054237819e-07
ICAM4,ITGB2,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.004,0.996,0.9860543935284549,0.9910147203519941,LRDB,10.806876110999285,8.982353915691522,10.345401582842268,9.268987933871415,0.05599419716580291
S100A9,ITGB2,Human,Cancer_clone_B,Monocytes,0.06666666666666667,2.0,0.006,0.994,0.9860543935284549,0.990019225655383,LRDB,12.366430389244504,15.172613380827421,11.968763664664964,15.991269197140053,0.9996046727464625
PLAU,ITGB2,Human,Cancer_clone_B,Monocytes,0.5,15.0,0.0,1.0,0.9860543935284549,0.9930027157709364,LRDB,12.797735809413725,11.0397058484251,12.430270355560097,9.89295458145741,1.6299205432187244e-08
ICAM2,ITGB2,Human,Cancer_clone_B,Monocytes,0.16666666666666666,5.0,0.0,1.0,0.9860543935284549,0.9930027157709364,LRDB,12.727117871277102,9.413456065887704,12.353100167704,8.514448779762223,3.248940941976707e-09
EFNB2,PECAM1,Human,Cancer_clone_B,Monocytes,0.13333333333333333,4.0,0.0,1.0,0.7399739824718706,0.8602174041902841,LRDB,13.051221660701623,9.937039246873923,12.706563863817903,8.294113544066358,3.143870746055296e-08
IL1RN,IL1R2,Human,Cancer_clone_B,Monocytes,0.2,6.0,0.0,1.0,0.99999263070996,0.9999963153481917,LRDB,12.272552222469269,10.685556421425964,11.808540582263255,9.664190794496896,0.00045957699583425485
IL1A,IL1R2,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.017,0.983,0.99999263070996,0.9914599114376187,LRDB,12.033760008138488,7.552640720165525,11.825895690634672,5.689518943043079,0.00025577073091029496
CSF2,CSF3R,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.0,1.0,0.8004148013462675,0.8946590419518866,LRDB,12.210095997015312,9.964022864348959,11.567934118565557,10.051050216336051,0.0740015325191959
HSP90B1,TLR4,Human,Cancer_clone_B,Monocytes,0.06666666666666667,2.0,0.009,0.991,0.9999999999997717,0.9954898291794717,LRDB,12.901286871364851,9.687779050376774,12.466666051697143,9.170021024566182,1.3495646755095428e-07
HSPA4,TLR4,Human,Cancer_clone_B,Monocytes,0.1,3.0,0.0,1.0,0.9999999999997717,0.9999999999998859,LRDB,13.119555070307252,10.237473210842731,12.60856285303651,8.829243574449933,0.0011923986870291219
HMGB1,TLR4,Human,Cancer_clone_B,Monocytes,0.16666666666666666,5.0,0.0,1.0,0.9999999999997717,0.9999999999998859,LRDB,12.950568527238557,10.505711541705953,12.542070676660554,9.170021024566182,1.759567269947211e-07
S100A9,TLR4,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.005,0.995,0.9999999999997717,0.9974968671628863,LRDB,12.911823573014644,15.029716230113195,12.556079106180434,16.165994802858755,0.9741092764729877
HSPA1A,TLR4,Human,Cancer_clone_B,Monocytes,0.2,6.0,0.0,1.0,0.9999999999997717,0.9999999999998859,LRDB,13.356406204698475,9.458381509165495,12.902081648152507,8.513514482806837,7.168201148043315e-10
ZG16B,TLR4,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.044,0.956,0.9999999999997717,0.9777525249263137,LRDB,12.28618555343928,11.806455519645269,11.961661064777763,9.136198538071518,0.14075168117214548
HMGB1,TLR2,Human,Cancer_clone_B,Monocytes,0.16666666666666666,5.0,0.0,1.0,0.9999546021312976,0.9999773008080222,LRDB,12.120000031595891,10.964063046888139,11.71650278274424,8.784651250404668,0.019877549618726825
HSP90B1,TLR2,Human,Cancer_clone_B,Monocytes,0.13333333333333333,4.0,0.0,1.0,0.9999546021312976,0.9999773008080222,LRDB,12.067527080226151,10.327045026934776,11.588735090516852,10.344647772460934,0.012320711315152158
SAA1,TLR2,Human,Cancer_clone_B,Monocytes,0.06666666666666667,2.0,0.0,1.0,0.9999546021312976,0.9999773008080222,LRDB,12.195691946533588,9.502268362725658,11.761587620987072,6.3443943163826635,8.28135145110287e-05
ZG16B,TLR2,Human,Cancer_clone_B,Monocytes,0.06666666666666667,2.0,0.0,1.0,0.9999546021312976,0.9999773008080222,LRDB,11.54772696853116,11.172239907223398,11.182370879410916,11.172257647960173,0.3427891069766702
HRAS,TLR2,Human,Cancer_clone_B,Monocytes,0.06666666666666667,2.0,0.0,1.0,0.9999546021312976,0.9999773008080222,LRDB,12.076582429166633,10.343097080383535,11.64180953949829,9.3844218252662,0.04985744367802394
GNAI2,CXCR1,Human,Cancer_clone_B,Monocytes,0.06666666666666667,2.0,0.001,0.999,0.7678264237369445,0.8758188153455072,LRDB,12.641768628071986,10.036187496388452,12.104995032945117,8.389514697768895,4.088410640838916e-05
CXCL3,CXCR1,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.005,0.995,0.7678264237369445,0.8740636656550024,LRDB,12.615824287576169,8.319944925396618,12.100628012208109,8.202026224295645,0.017836973727583333
CXCL2,CXCR1,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.009,0.991,0.7678264237369445,0.8723049844654747,LRDB,12.161934216663456,6.80083830860233,11.671618222321225,7.680843975063283,0.0013093037836510331
CXCL5,CXCR1,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.002,0.998,0.7678264237369445,0.8753803578385059,LRDB,12.42271146702109,13.575958033904932,11.919349172300482,11.21193894815577,0.740704063519517
CXCL1,CXCR1,Human,Cancer_clone_B,Monocytes,0.03333333333333333,1.0,0.006,0.994,0.7678264237369445,0.8736243272680329,LRDB,12.288896066203884,7.24173635750857,11.747223617837458,7.924237154761037,0.00030597183387367035
LYZ,ITGAL,Human,RBCs,Monocytes,0.25,5.0,0.0,1.0,0.7766202807336346,0.881260620210409,LRDB,12.300291793197209,12.907090631868515,12.004367981859843,13.811983776230356,0.8272378250423897
HSP90B1,TLR4,Human,RBCs,Monocytes,0.3,6.0,0.0,1.0,0.9999953854973497,0.9999976927460131,LRDB,12.901286871364851,11.708710062322936,12.466666051697143,13.10932189042682,0.055896341602954036
CD14,TLR4,Human,RBCs,Monocytes,0.05,1.0,0.027,0.973,0.9999953854973497,0.9864053477596931,LRDB,12.833204355267442,12.9188410233001,12.423625873196025,13.859654242900843,0.6424275233275353
HMGB1,TLR4,Human,RBCs,Monocytes,0.3,6.0,0.0,1.0,0.9999953854973497,0.9999976927460131,LRDB,12.950568527238557,11.708710062322936,12.542070676660554,13.10932189042682,0.0460522955430814
HMGB1,TLR2,Human,RBCs,Monocytes,0.25,5.0,0.0,1.0,0.9999999761146378,0.9999999880573188,LRDB,12.120000031595891,11.341114992333681,11.71650278274424,12.815629639400738,0.13871861587194972
HSP90B1,TLR2,Human,RBCs,Monocytes,0.25,5.0,0.0,1.0,0.9999999761146378,0.9999999880573188,LRDB,12.067527080226151,11.341114992333681,11.588735090516852,12.815629639400738,0.1590127998076971
ZG16B,TLR2,Human,RBCs,Monocytes,0.1,2.0,0.002,0.998,0.9999999761146378,0.9989994875686415,LRDB,11.54772696853116,8.591609619024199,11.182370879410916,5.30913134015288,0.003966964138481801
HRAS,TLR2,Human,RBCs,Monocytes,0.1,2.0,0.001,0.999,0.9999999761146378,0.9994998630007526,LRDB,12.076582429166633,8.591609619024199,11.64180953949829,5.30913134015288,0.0017743559605856326
HSP90B1,TLR4,Human,mDCs_B,Monocytes,0.2,2.0,0.001,0.999,0.9984542615240711,0.9987270934857765,LRDB,12.901286871364851,13.015622463679165,12.466666051697143,13.445950203594814,0.5618641526654973
CD14,TLR4,Human,mDCs_B,Monocytes,0.2,2.0,0.0,1.0,0.9984542615240711,0.999226831867555,LRDB,12.833204355267442,13.164894340267741,12.423625873196025,13.540354389281411,0.634924596040869
HMGB1,TLR4,Human,mDCs_B,Monocytes,0.1,1.0,0.041,0.959,0.9984542615240711,0.9785283014821718,LRDB,12.950568527238557,13.693196746651333,12.542070676660554,14.855074764180658,0.6862074528039993
S100A8,TLR4,Human,mDCs_B,Monocytes,0.1,1.0,0.006,0.994,0.9984542615240711,0.9962246413108474,LRDB,13.287158510652764,12.951198947540826,12.899036081437282,11.80067363548657,0.4638014047121626
S100A9,TLR4,Human,mDCs_B,Monocytes,0.2,2.0,0.0,1.0,0.9984542615240711,0.999226831867555,LRDB,12.911823573014644,14.209935576454367,12.556079106180434,15.81825581310266,0.8302849448680825
HLA-C,LILRB2,Human,mDCs_B,Monocytes,0.3,3.0,0.0,1.0,0.8004148013462673,0.8946590419518864,LRDB,12.73954206659951,9.149732173601546,12.330390596853785,9.621741577287255,0.0004778132779111459
HLA-G,LILRB2,Human,mDCs_B,Monocytes,0.1,1.0,0.022,0.978,0.8004148013462673,0.8847630619079039,LRDB,12.908617219624427,6.743756922020494,12.447507584398167,9.194762010159485,0.011929916731585171
B2M,LILRB2,Human,mDCs_B,Monocytes,0.4,4.0,0.0,1.0,0.8004148013462673,0.8946590419518864,LRDB,12.802937656634763,8.848985267153914,12.417653740990563,9.60317718836549,3.910786589011625e-05
HLA-A,LILRB2,Human,mDCs_B,Monocytes,0.4,4.0,0.0,1.0,0.8004148013462673,0.8946590419518864,LRDB,12.829573506730261,8.848985267153914,12.446071484751728,9.60317718836549,3.528046591375667e-05
HLA-B,LILRB2,Human,mDCs_B,Monocytes,0.5,5.0,0.0,1.0,0.8004148013462673,0.8946590419518864,LRDB,12.72656035824113,8.309622034455794,12.342637533702655,9.405707996751353,1.2355833793590736e-06
ICAM3,ITGAL,Human,T_cells_._NK_cells,Monocytes,0.16666666666666666,1.0,0.0,1.0,0.7511512794077596,0.8666898403741442,LRDB,12.696187016626881,6.6356874336422225,12.554510877393147,6.816285515008199,0.03294487820136428
ICAM3,ITGB2,Human,T_cells_._NK_cells,Monocytes,0.5,3.0,0.0,1.0,0.8287551009081877,0.9103598743948393,LRDB,12.731099763621243,8.289176528913522,12.398294879206862,8.533272037060776,0.0041468531955171145
SELPLG,ITGB2,Human,T_cells_._NK_cells,Monocytes,0.3333333333333333,2.0,0.001,0.999,0.8287551009081877,0.9099045806057245,LRDB,12.724297545241424,8.135484138875283,12.31018240967703,8.48096210559084,0.03146651034058037
SPON2,ITGB2,Human,T_cells_._NK_cells,Monocytes,0.16666666666666666,1.0,0.049,0.951,0.8287551009081877,0.8877759294797795,LRDB,12.583099885161996,8.425715022391955,12.17578686168136,10.189400881509085,0.11889348745021466
IFNG,IFNGR2,Human,T_cells_._NK_cells,Monocytes,0.16666666666666666,1.0,0.002,0.998,0.9991953265405146,0.998597484418739,LRDB,11.11691447005191,4.458680422330755,10.742320582786864,4.458680422330755,0.06622964968229814
VASP,CXCR2,Human,T_cells_._NK_cells,Monocytes,0.3333333333333333,2.0,0.0,1.0,0.692641983134736,0.8322511538800869,LRDB,12.059563460075903,9.833168208875518,11.440839123510537,13.124161579706618,0.23952725845881256
CXCL5,CXCR2,Human,T_cells_._NK_cells,Monocytes,0.16666666666666666,1.0,0.0,1.0,0.692641983134736,0.8322511538800869,LRDB,12.006234323574867,10.431207488262016,11.434654149745747,13.17663962208244,0.37722814359997725
GNAI2,CXCR2,Human,T_cells_._NK_cells,Monocytes,0.5,3.0,0.0,1.0,0.692641983134736,0.8322511538800869,LRDB,12.297355815655813,9.46809286703168,11.729833000328307,12.416091283776836,0.1251597019156715
HMGB1,TLR4,Human,T_cells_._NK_cells,Monocytes,0.16666666666666666,1.0,0.022,0.978,0.9998796342089571,0.9888793062130282,LRDB,12.950568527238557,7.571495634432834,12.542070676660554,8.48096210559084,0.05855691168652438
HSPA1A,TLR4,Human,T_cells_._NK_cells,Monocytes,0.16666666666666666,1.0,0.008,0.992,0.9998796342089571,0.9959320243547174,LRDB,13.356406204698475,6.662029163274825,12.902081648152507,6.662029163274825,0.11074045438961483
FASLG,TNFRSF1A,Human,T_cells_._NK_cells,Monocytes,0.3333333333333333,2.0,0.0,1.0,0.7103263765700991,0.842808623929596,LRDB,14.05558298773193,7.234599360332674,13.930279919422476,5.485019322428531,0.002700339553692552
JAG2,NOTCH2,Human,T_cells_._NK_cells,Monocytes,0.16666666666666666,1.0,0.018,0.982,0.8807970779778823,0.9300229731432876,LRDB,12.73235339658501,0.2567604417499094,12.35003236617069,0.2567604417499094,0.04197312379846697
