ligand,receptor,type,species
DEFA1,HTR1F,L,Human
DEFA1,CALCR,L,Human
DEFA1,SSTR4,L,Human
DEFA1,VIPR1,L,Human
DEFA1,CCR1,L,Human
DEFA1,SSTR3,L,Human
DEFA1,SSTR5,L,Human
DEFA1,OPRM1,L,Human
DEFA1,AVPR1A,L,Human
DEFA1,OPRD1,L,Human
DEFA1,OPRK1,L,Human
DEFA1,ADCYAP1R1,L,Human
DEFA1,PTGER3,L,Human
DEFA1,PTGIR,L,Human
DEFA1,GLP1R,L,Human
DEFA1,GALR1,L,Human
DEFA1,GCGR,L,Human
DEFA1,HTR5A,L,Human
DEFA1,AVPR1B,L,Human
DEFA1,MTNR1A,L,Human
DEFA1,MTNR1B,L,Human
DEFA1,CCR3,L,Human
DEFA1,CCR5,L,Human
DEFA1,F2RL1,L,Human
DEFA1,PTH1R,L,Human
DEFA1,HTR4,L,Human
DEFA1,GRM7,L,Human
DEFA1,GRM3,L,Human
DEFA1,GRM4,L,Human
DEFA1,CALCRL,L,Human
DEFA1,RXFP2,L,Human
DEFA1,GHSR,L,Human
DEFA1,F2RL3,L,Human
DEFA1,S1PR3,L,Human
DEFA1,GPR20,L,Human
DEFA1,P2RY12,L,Human
DEFA1,RXFP1,L,Human
DEFA1,ACKR4,L,Human
DEFA1,GPR84,L,Human
DEFA1,LPAR3,L,Human
DEFA3,FZD9,L,Human
DEFA3,F2RL2,L,Human
DEFA3,ACKR2,L,Human
DEFA3,GALR3,L,Human
DEFA3,RAMP1,L,Human
DEFA3,RAMP2,L,Human
DEFA3,RAMP3,L,Human
DEFA3,FZD7,L,Human
DEFA3,GLP2R,L,Human
DEFA3,S1PR4,L,Human
DEFA3,ADRB2,L,Human
DEFA3,HTR1A,L,Human
DEFA3,ADRA2A,L,Human
DEFA3,CHRM1,L,Human
DEFA3,ADRB3,L,Human
DEFA3,TSHR,L,Human
DEFA3,ADRA2B,L,Human
DEFA3,S1PR1,L,Human
DEFA3,C5AR1,L,Human
DEFA3,TBXA2R,L,Human
DEFA3,EDNRB,L,Human
DEFA3,EDNRA,L,Human
DEFA3,F2R,L,Human
DEFA3,HTR1B,L,Human
DEFA3,HTR2A,L,Human
DEFA3,HTR2C,L,Human
DEFA3,AVPR2,L,Human
DEFA3,ADORA1,L,Human
DEFA3,OXTR,L,Human
DEFA3,SSTR1,L,Human
DEFA3,SSTR2,L,Human
DEFA3,HTR1F,L,Human
DEFA3,CALCR,L,Human
DEFA3,SSTR4,L,Human
DEFA3,VIPR1,L,Human
DEFA3,CCR1,L,Human
DEFA3,SSTR3,L,Human
DEFA3,SSTR5,L,Human
DEFA3,OPRM1,L,Human
DEFA3,AVPR1A,L,Human
DEFA3,OPRD1,L,Human
DEFA3,OPRK1,L,Human
DEFA3,ADCYAP1R1,L,Human
DEFA3,HTR2B,L,Human
DEFA3,PTGER3,L,Human
DEFA3,PTGIR,L,Human
DEFA3,GLP1R,L,Human
DEFA3,GALR1,L,Human
DEFA3,GCGR,L,Human
DEFA3,HTR5A,L,Human
DEFA3,AVPR1B,L,Human
DEFA3,MTNR1A,L,Human
DEFA3,MTNR1B,L,Human
DEFA3,CCR3,L,Human
DEFA3,CCR5,L,Human
DEFA3,F2RL1,L,Human
DEFA3,PTH1R,L,Human
DEFA3,PTGDR,L,Human
DEFA3,FZD5,L,Human
DEFA3,HTR4,L,Human
DEFA3,GRM7,L,Human
DEFA3,GRM3,L,Human
DEFA3,GRM4,L,Human
DEFA3,CALCRL,L,Human
DEFA3,RXFP2,L,Human
DEFA3,GHSR,L,Human
DEFA3,F2RL3,L,Human
DEFA3,S1PR3,L,Human
DEFA3,GPR20,L,Human
DEFA3,S1PR5,L,Human
DEFA3,P2RY12,L,Human
DEFA3,RXFP1,L,Human
DEFA3,ACKR4,L,Human
DEFA3,GPR84,L,Human
DEFA3,LPAR3,L,Human
DEFA4,ACKR2,L,Human
DEFA4,RAMP1,L,Human
DEFA4,RAMP2,L,Human
DEFA4,RAMP3,L,Human
DEFA4,GLP2R,L,Human
DEFA4,S1PR4,L,Human
DEFA4,ADRB2,L,Human
DEFA4,ADRA2A,L,Human
DEFA4,CHRM1,L,Human
DEFA4,ADRB3,L,Human
DEFA4,TSHR,L,Human
DEFA4,ADRA2B,L,Human
DEFA4,TBXA2R,L,Human
DEFA4,EDNRB,L,Human
DEFA4,EDNRA,L,Human
DEFA4,ADORA1,L,Human
DEFA4,SSTR1,L,Human
DEFA4,SSTR2,L,Human
DEFA4,CALCR,L,Human
DEFA4,SSTR4,L,Human
DEFA4,VIPR1,L,Human
DEFA4,CCR1,L,Human
DEFA4,SSTR3,L,Human
DEFA4,SSTR5,L,Human
DEFA4,OPRM1,L,Human
DEFA4,OPRD1,L,Human
DEFA4,OPRK1,L,Human
DEFA4,ADCYAP1R1,L,Human
DEFA4,PTGER3,L,Human
DEFA4,PTGIR,L,Human
DEFA4,GLP1R,L,Human
DEFA4,GCGR,L,Human
DEFA4,MTNR1A,L,Human
DEFA4,MTNR1B,L,Human
DEFA4,CCR3,L,Human
DEFA4,CCR5,L,Human
DEFA4,PTH1R,L,Human
DEFA4,GRM7,L,Human
DEFA4,GRM3,L,Human
DEFA4,CALCRL,L,Human
DEFA4,RXFP2,L,Human
DEFA4,GHSR,L,Human
DEFA4,GPR20,L,Human
DEFA4,RXFP1,L,Human
DEFA4,ACKR4,L,Human
DEFA4,GPR84,L,Human
DEFA5,F2RL2,L,Human
DEFA5,ACKR2,L,Human
DEFA5,RAMP1,L,Human
DEFA5,RAMP2,L,Human
DEFA5,RAMP3,L,Human
DEFA5,GLP2R,L,Human
DEFA5,S1PR4,L,Human
DEFA5,ADRB2,L,Human
DEFA5,HTR1A,L,Human
DEFA5,ADRA2A,L,Human
DEFA5,CHRM1,L,Human
DEFA5,ADRB3,L,Human
DEFA5,TSHR,L,Human
DEFA5,ADRA2B,L,Human
DEFA5,C5AR1,L,Human
DEFA5,TBXA2R,L,Human
DEFA5,EDNRB,L,Human
DEFA5,EDNRA,L,Human
DEFA5,F2R,L,Human
DEFA5,ADORA1,L,Human
DEFA5,SSTR1,L,Human
DEFA5,SSTR2,L,Human
DEFA5,CALCR,L,Human
DEFA5,SSTR4,L,Human
DEFA5,VIPR1,L,Human
DEFA5,CCR1,L,Human
DEFA5,SSTR3,L,Human
DEFA5,SSTR5,L,Human
DEFA5,OPRM1,L,Human
DEFA5,OPRD1,L,Human
DEFA5,OPRK1,L,Human
DEFA5,ADCYAP1R1,L,Human
DEFA5,PTGER3,L,Human
DEFA5,PTGIR,L,Human
DEFA5,GLP1R,L,Human
DEFA5,GCGR,L,Human
DEFA5,MTNR1A,L,Human
DEFA5,MTNR1B,L,Human
DEFA5,CCR3,L,Human
DEFA5,CCR5,L,Human
DEFA5,F2RL1,L,Human
DEFA5,PTH1R,L,Human
DEFA5,HTR4,L,Human
DEFA5,GRM7,L,Human
DEFA5,GRM3,L,Human
DEFA5,GRM4,L,Human
DEFA5,CALCRL,L,Human
DEFA5,RXFP2,L,Human
DEFA5,GHSR,L,Human
DEFA5,F2RL3,L,Human
DEFA5,S1PR3,L,Human
DEFA5,GPR20,L,Human
DEFA5,RXFP1,L,Human
DEFA5,ACKR4,L,Human
DEFA5,GPR84,L,Human
DEFA6,ACKR2,L,Human
DEFA6,RAMP1,L,Human
DEFA6,RAMP2,L,Human
DEFA6,RAMP3,L,Human
DEFA6,GLP2R,L,Human
DEFA6,ADRB2,L,Human
DEFA6,ADRA2A,L,Human
DEFA6,CHRM1,L,Human
DEFA6,TSHR,L,Human
DEFA6,ADRA2B,L,Human
DEFA6,EDNRB,L,Human
DEFA6,EDNRA,L,Human
DEFA6,ADORA1,L,Human
DEFA6,SSTR2,L,Human
DEFA6,CALCR,L,Human
DEFA6,SSTR4,L,Human
DEFA6,VIPR1,L,Human
DEFA6,CCR1,L,Human
DEFA6,SSTR3,L,Human
DEFA6,SSTR5,L,Human
DEFA6,OPRM1,L,Human
DEFA6,OPRD1,L,Human
DEFA6,OPRK1,L,Human
DEFA6,ADCYAP1R1,L,Human
DEFA6,PTGIR,L,Human
DEFA6,GLP1R,L,Human
DEFA6,GCGR,L,Human
DEFA6,MTNR1A,L,Human
DEFA6,MTNR1B,L,Human
DEFA6,CCR3,L,Human
DEFA6,CCR5,L,Human
DEFA6,PTH1R,L,Human
DEFA6,CALCRL,L,Human
DEFA6,RXFP2,L,Human
DEFA6,GHSR,L,Human
DEFA6,GPR20,L,Human
DEFA6,RXFP1,L,Human
DEFA6,ACKR4,L,Human
DEFA6,GPR84,L,Human
DEFB104A,SSTR4,L,Human
DEFB104A,SSTR3,L,Human
DEFB104A,SSTR5,L,Human
DEFB105A,RAMP3,L,Human
DEFB105A,VIPR1,L,Human
DEFB105A,GPR84,L,Human
DEFB107A,ACKR2,L,Human
DEFB107A,RAMP3,L,Human
DEFB107A,SSTR4,L,Human
DEFB107A,VIPR1,L,Human
DEFB107A,CCR1,L,Human
DEFB107A,SSTR3,L,Human
DEFB107A,SSTR5,L,Human
DEFB107A,ADCYAP1R1,L,Human
DEFB107A,CCR5,L,Human
DEFB107A,ACKR4,L,Human
DEFB107A,GPR84,L,Human
DEFB108B,SSTR4,L,Human
DEFB108B,SSTR3,L,Human
DEFB108B,SSTR5,L,Human
DEFB109B,ACKR2,L,Human
DEFB109B,RAMP1,L,Human
DEFB109B,RAMP2,L,Human
DEFB109B,RAMP3,L,Human
DEFB109B,ADRB2,L,Human
DEFB109B,ADRA2A,L,Human
DEFB109B,SSTR2,L,Human
DEFB109B,CALCR,L,Human
DEFB109B,SSTR4,L,Human
DEFB109B,VIPR1,L,Human
DEFB109B,CCR1,L,Human
DEFB109B,SSTR3,L,Human
DEFB109B,SSTR5,L,Human
DEFB109B,OPRM1,L,Human
DEFB109B,OPRD1,L,Human
DEFB109B,OPRK1,L,Human
DEFB109B,ADCYAP1R1,L,Human
DEFB109B,MTNR1A,L,Human
DEFB109B,CCR3,L,Human
DEFB109B,CCR5,L,Human
DEFB109B,CALCRL,L,Human
DEFB109B,GHSR,L,Human
DEFB109B,GPR20,L,Human
DEFB109B,ACKR4,L,Human
DEFB109B,GPR84,L,Human
DEFB113,RAMP1,L,Human
DEFB113,RAMP3,L,Human
DEFB113,CALCR,L,Human
DEFB113,VIPR1,L,Human
DEFB116,RAMP1,L,Human
DEFB116,RAMP3,L,Human
DEFB116,CALCR,L,Human
DEFB116,VIPR1,L,Human
DEFB116,ADCYAP1R1,L,Human
DEFB116,CALCRL,L,Human
DEFB119,RAMP1,L,Human
DEFB119,RAMP2,L,Human
DEFB119,RAMP3,L,Human
DEFB119,CALCR,L,Human
DEFB119,SSTR4,L,Human
DEFB119,VIPR1,L,Human
DEFB119,SSTR3,L,Human
DEFB119,SSTR5,L,Human
DEFB119,CALCRL,L,Human
DEFB119,GPR20,L,Human
DEFB119,GPR84,L,Human
DEFB121,ACKR2,L,Human
DEFB121,RAMP3,L,Human
DEFB121,SSTR4,L,Human
DEFB121,VIPR1,L,Human
DEFB121,CCR1,L,Human
DEFB121,SSTR3,L,Human
DEFB121,SSTR5,L,Human
DEFB121,CCR5,L,Human
DEFB121,ACKR4,L,Human
DEFB121,GPR84,L,Human
DEFB124,SSTR4,L,Human
DEFB124,SSTR3,L,Human
DEFB124,SSTR5,L,Human
DEFB129,RAMP3,L,Human
DEFB129,VIPR1,L,Human
DEFB129,ADCYAP1R1,L,Human
DEFB131A,RAMP3,L,Human
DEFB131A,VIPR1,L,Human
DEFB131A,GPR84,L,Human
DEFB132,ACKR2,L,Human
DEFB132,RAMP1,L,Human
DEFB132,RAMP2,L,Human
DEFB132,RAMP3,L,Human
DEFB132,ADRB2,L,Human
DEFB132,ADRA2A,L,Human
DEFB132,CALCR,L,Human
DEFB132,SSTR4,L,Human
DEFB132,VIPR1,L,Human
DEFB132,CCR1,L,Human
DEFB132,SSTR3,L,Human
DEFB132,SSTR5,L,Human
DEFB132,ADCYAP1R1,L,Human
DEFB132,GLP1R,L,Human
DEFB132,MTNR1A,L,Human
DEFB132,CCR3,L,Human
DEFB132,CCR5,L,Human
DEFB132,CALCRL,L,Human
DEFB132,GPR20,L,Human
DEFB132,ACKR4,L,Human
DEFB132,GPR84,L,Human
DEFB133,ACKR2,L,Human
DEFB133,SSTR4,L,Human
DEFB133,CCR1,L,Human
DEFB133,SSTR3,L,Human
DEFB133,SSTR5,L,Human
DEFB133,CCR5,L,Human
DEFB133,ACKR4,L,Human
DEFB134,ACKR2,L,Human
DEFB134,RAMP1,L,Human
DEFB134,RAMP2,L,Human
DEFB134,RAMP3,L,Human
DEFB134,GLP2R,L,Human
DEFB134,CALCR,L,Human
DEFB134,SSTR4,L,Human
DEFB134,VIPR1,L,Human
DEFB134,CCR1,L,Human
DEFB134,SSTR3,L,Human
DEFB134,SSTR5,L,Human
DEFB134,GLP1R,L,Human
DEFB134,CCR5,L,Human
DEFB134,CALCRL,L,Human
DEFB134,ACKR4,L,Human
DEFB134,GPR84,L,Human
DEFB135,RAMP3,L,Human
DEFB135,SSTR4,L,Human
DEFB135,VIPR1,L,Human
DEFB135,SSTR3,L,Human
DEFB135,SSTR5,L,Human
DEFB135,GPR84,L,Human
DEFB136,RAMP3,L,Human
DEFB136,VIPR1,L,Human
DEFB136,GPR84,L,Human
DKKL1,RAMP3,L,Human
DKKL1,TSHR,L,Human
DKKL1,VIPR1,L,Human
DKKL1,ADCYAP1R1,L,Human
DKKL1,GLP1R,L,Human
DMKN,ITGA2,L,Human
ECM1,ITGA2,L,Human
ECM2,ITGA2,L,Human
ECRG4,RAMP1,L,Human
ECRG4,RAMP3,L,Human
ECRG4,CALCR,L,Human
ECRG4,VIPR1,L,Human
ECRG4,ADCYAP1R1,L,Human
ECRG4,PTH1R,L,Human
ECRG4,CALCRL,L,Human
EGFL6,ITGA2,L,Human
EGFL7,ITGA2,L,Human
EGFL8,ITGA2,L,Human
EMC10,FGFR1,L,Human
EMC10,FGFR2,L,Human
EMC10,FGFR4,L,Human
EMC10,FGFR3,L,Human
EMC10,ACVR2A,L,Human
EMC10,EPHA2,L,Human
EMC10,EPHA3,L,Human
EMC10,EPHB2,L,Human
EMC10,BMPR1A,L,Human
EMC10,EPHB3,L,Human
EMC10,EPHA5,L,Human
EMC10,EPHB4,L,Human
EMC10,EPHB1,L,Human
EMC10,EPHA4,L,Human
EMC10,ACVR2B,L,Human
EMC10,EPHA7,L,Human
EMC10,NRXN2,L,Human
EMC10,NRXN3,L,Human
EMILIN1,ITGA2,L,Human
EMILIN2,ITGA2,L,Human
EMILIN3,ITGA2,L,Human
ENAM,ITGA2,L,Human
ENHO,FGFR1,L,Human
ENHO,FGFR2,L,Human
ENHO,FGFR3,L,Human
ENHO,ACVR2A,L,Human
ENHO,BMPR1A,L,Human
ENHO,ACVR2B,L,Human
ENOX1,FGFR1,L,Human
ENOX1,FGFR2,L,Human
ENOX1,FGFR3,L,Human
ENOX1,NRXN2,L,Human
ENOX1,NRXN3,L,Human
ENOX2,FGFR1,L,Human
ENOX2,FGFR2,L,Human
ENOX2,FGFR3,L,Human
ENOX2,NRXN2,L,Human
ENOX2,NRXN3,L,Human
EPDR1,EPHA2,L,Human
EPDR1,EPHB3,L,Human
EPDR1,EPHB1,L,Human
EPDR1,EPHA4,L,Human
EPDR1,EPHA7,L,Human
EPYC,NRXN2,L,Human
EPYC,NRXN3,L,Human
ERFE,FGFR1,L,Human
ERFE,FGFR2,L,Human
ERFE,FGFR4,L,Human
ERFE,FGFR3,L,Human
ERFE,ACVR2A,L,Human
ERFE,EPHA2,L,Human
ERFE,EPHA3,L,Human
ERFE,EPHB2,L,Human
ERFE,BMPR1A,L,Human
ERFE,EPHB3,L,Human
ERFE,EPHA5,L,Human
ERFE,EPHB4,L,Human
ERFE,EPHB1,L,Human
ERFE,EPHA4,L,Human
ERFE,ACVR2B,L,Human
ERFE,EPHA7,L,Human
ERFE,NRXN2,L,Human
ERFE,EPHA6,L,Human
ERFE,NRXN3,L,Human
ERO1A,FGFR1,L,Human
ERO1A,FGFR2,L,Human
ERO1A,FGFR3,L,Human
ERO1A,NRXN2,L,Human
ERO1A,NRXN3,L,Human
FAM180B,ITGA2,L,Human
FAM180B,IL3RA,L,Human
FAM180B,CSF2RB,L,Human
FAM20C,FGFR1,L,Human
FAM20C,FGFR2,L,Human
FAM20C,FGFR3,L,Human
FAM20C,NRXN2,L,Human
FAM20C,NRXN3,L,Human
FAM24A,VIPR1,L,Human
FAM24A,ADCYAP1R1,L,Human
FBLN5,ITGA2,L,Human
FBLN7,ITGA2,L,Human
FCER2,ITGA2,L,Human
FCGBP,ITGA2,L,Human
FDCSP,TSHR,L,Human
FDCSP,VIPR1,L,Human
FDCSP,ADCYAP1R1,L,Human
FDCSP,GLP1R,L,Human
FDCSP,PTH1R,L,Human
FGFBP3,RAMP3,L,Human
FGFBP3,VIPR1,L,Human
FGFBP3,ADCYAP1R1,L,Human
FMOD,ITGB4,L,Human
FMOD,ITGA2,L,Human
FMOD,ITGA6,L,Human
FMOD,ITGA3,L,Human
FNDC4,EPHA7,L,Human
FNDC4,NRXN2,L,Human
FNDC4,NRXN3,L,Human
FNDC5,FGFR1,L,Human
FNDC5,FGFR2,L,Human
FNDC5,FGFR4,L,Human
FNDC5,FGFR3,L,Human
FNDC5,ACVR2A,L,Human
FNDC5,EPHA2,L,Human
FNDC5,EPHA3,L,Human
FNDC5,EPHA8,L,Human
FNDC5,EPHB2,L,Human
FNDC5,BMPR1A,L,Human
FNDC5,EPHB3,L,Human
FNDC5,EPHA5,L,Human
FNDC5,EPHB4,L,Human
FNDC5,EPHB1,L,Human
FNDC5,EPHA4,L,Human
FNDC5,ACVR2B,L,Human
FNDC5,EPHA7,L,Human
FNDC5,NRXN2,L,Human
FNDC5,EPHA6,L,Human
FNDC5,NRXN3,L,Human
FRZB,FGFR1,L,Human
FRZB,FGFR2,L,Human
FRZB,FGFR4,L,Human
FRZB,FGFR3,L,Human
FRZB,NRXN2,L,Human
FRZB,NRXN3,L,Human
GGH,VIPR1,L,Human
GGH,ADCYAP1R1,L,Human
GKN2,ACKR2,L,Human
GKN2,ACKR4,L,Human
GKN3P,ACKR2,L,Human
GKN3P,CCR1,L,Human
GKN3P,CCR5,L,Human
GKN3P,ACKR4,L,Human
GNLY,RAMP3,L,Human
GNLY,VIPR1,L,Human
GNLY,ADCYAP1R1,L,Human
GPHB5,RAMP3,L,Human
GPHB5,VIPR1,L,Human
GPHB5,ADCYAP1R1,L,Human
GPHB5,PTH1R,L,Human
GPR15L,RAMP3,L,Human
GPR15L,ADRB2,L,Human
GPR15L,ADRA2A,L,Human
GPR15L,SSTR4,L,Human
GPR15L,VIPR1,L,Human
GPR15L,SSTR3,L,Human
GPR15L,SSTR5,L,Human
GPR15L,ADCYAP1R1,L,Human
GPR15L,MTNR1A,L,Human
GREM2,RAMP3,L,Human
GREM2,FGFR1,L,Human
GREM2,FGFR2,L,Human
GREM2,FGFR4,L,Human
GREM2,FGFR3,L,Human
GREM2,ACVR2A,L,Human
GREM2,VIPR1,L,Human
GREM2,ADCYAP1R1,L,Human
HAMP,ACKR2,L,Human
HAMP,RAMP1,L,Human
HAMP,RAMP2,L,Human
HAMP,RAMP3,L,Human
HAMP,GLP2R,L,Human
HAMP,ADRB2,L,Human
HAMP,ADRA2A,L,Human
HAMP,CHRM1,L,Human
HAMP,ADRB3,L,Human
HAMP,ADRA2B,L,Human
HAMP,EDNRB,L,Human
HAMP,EDNRA,L,Human
HAMP,ADORA1,L,Human
HAMP,SSTR2,L,Human
HAMP,CALCR,L,Human
HAMP,SSTR4,L,Human
HAMP,VIPR1,L,Human
HAMP,SSTR3,L,Human
HAMP,SSTR5,L,Human
HAMP,OPRM1,L,Human
HAMP,OPRD1,L,Human
HAMP,OPRK1,L,Human
HAMP,ADCYAP1R1,L,Human
HAMP,GLP1R,L,Human
HAMP,GCGR,L,Human
HAMP,MTNR1A,L,Human
HAMP,MTNR1B,L,Human
HAMP,CCR5,L,Human
HAMP,PTH1R,L,Human
HAMP,GRM3,L,Human
HAMP,CALCRL,L,Human
HAMP,GHSR,L,Human
HAMP,GPR20,L,Human
HAMP,GPR84,L,Human
HDGF,FZD7,L,Human
HDGF,FGFR1,L,Human
HDGF,FGFR2,L,Human
HDGF,FGFR4,L,Human
HDGF,FGFR3,L,Human
HDGF,ACVR2A,L,Human
HDGF,EPHA2,L,Human
HDGF,EPHA3,L,Human
HDGF,EPHA8,L,Human
HDGF,EPHB2,L,Human
HDGF,VIPR1,L,Human
HDGF,BMPR1A,L,Human
HDGF,ADCYAP1R1,L,Human
HDGF,EPHB3,L,Human
HDGF,EPHA5,L,Human
HDGF,EPHB4,L,Human
HDGF,EPHB1,L,Human
HDGF,EPHA4,L,Human
HDGF,PTH1R,L,Human
HDGF,ACVR2B,L,Human
HDGF,EPHA7,L,Human
HDGF,NRXN2,L,Human
HDGF,EPHA6,L,Human
HDGF,NRXN3,L,Human
HGFAC,ITGA2,L,Human
HTN1,ADRA2A,L,Human
HTN1,TSHR,L,Human
HTN1,VIPR1,L,Human
HTN1,OPRM1,L,Human
HTN1,OPRD1,L,Human
HTN1,ADCYAP1R1,L,Human
HTN1,GLP1R,L,Human
HTN1,PTH1R,L,Human
HTN3,VIPR1,L,Human
HTN3,ADCYAP1R1,L,Human
HTN3,PTH1R,L,Human
HTRA1,NRXN2,L,Human
HTRA1,NRXN3,L,Human
IFI30,RAMP3,L,Human
IFI30,VIPR1,L,Human
IFI30,ADCYAP1R1,L,Human
IGFALS,FGFR1,L,Human
IGFALS,ITGB4,L,Human
IGFALS,ITGA2,L,Human
IGFALS,FGFR2,L,Human
IGFALS,FGFR3,L,Human
IGFALS,ITGA6,L,Human
IGFALS,ITGA3,L,Human
IGFALS,NOTCH2,L,Human
IGFALS,NOTCH4,L,Human
IGFALS,NRXN2,L,Human
IGFALS,NOTCH3,L,Human
IGFALS,NRXN3,L,Human
IGFBP2,FGFR1,L,Human
IGFBP2,FGFR2,L,Human
IGFBP2,FGFR3,L,Human
IGFBP3,FGFR1,L,Human
IGFBP3,FGFR2,L,Human
IGFBP3,FGFR4,L,Human
IGFBP3,FGFR3,L,Human
IGFBP7,FGFR1,L,Human
IGFBP7,ITGA2,L,Human
IGFBP7,FGFR2,L,Human
IGFBP7,FGFR4,L,Human
IGFBP7,FGFR3,L,Human
IGFBP7,EPHA2,L,Human
IGFBP7,EPHB2,L,Human
IGFBP7,EPHB3,L,Human
IGFBP7,EPHB4,L,Human
IGFBP7,EPHB1,L,Human
IGFBP7,EPHA4,L,Human
IGFBP7,EPHA7,L,Human
IGFBP7,NRXN2,L,Human
IGFBP7,NRXN3,L,Human
IGFBPL1,FGFR1,L,Human
IGFBPL1,FGFR2,L,Human
IGFBPL1,FGFR4,L,Human
IGFBPL1,FGFR3,L,Human
IGFBPL1,EPHB1,L,Human
IGFBPL1,NRXN2,L,Human
IGFBPL1,NRXN3,L,Human
IGLON5,FGFR1,L,Human
IGLON5,FGFR2,L,Human
IGLON5,FGFR4,L,Human
IGLON5,FGFR3,L,Human
IGLON5,EPHA2,L,Human
IGLON5,EPHA3,L,Human
IGLON5,EPHA8,L,Human
IGLON5,EPHB2,L,Human
IGLON5,EPHB3,L,Human
IGLON5,EPHA5,L,Human
IGLON5,EPHB4,L,Human
IGLON5,EPHB1,L,Human
IGLON5,EPHA4,L,Human
IGLON5,EPHA7,L,Human
IGLON5,NRXN2,L,Human
IGLON5,EPHA6,L,Human
IGLON5,NRXN3,L,Human
IL17D,FGFR1,L,Human
IL17D,FGFR2,L,Human
IL17D,FGFR3,L,Human
IL17D,ACVR2A,L,Human
IL17D,BMPR1A,L,Human
IL17D,ACVR2B,L,Human
IL32,ITGA2,L,Human
INSL4,RAMP1,L,Human
INSL4,RAMP2,L,Human
INSL4,RAMP3,L,Human
INSL4,GLP2R,L,Human
INSL4,TSHR,L,Human
INSL4,CALCR,L,Human
INSL4,VIPR1,L,Human
INSL4,ADCYAP1R1,L,Human
INSL4,GLP1R,L,Human
INSL4,PTH1R,L,Human
INSL4,CALCRL,L,Human
INSL4,GPR84,L,Human
INSL6,RAMP1,L,Human
INSL6,RAMP2,L,Human
INSL6,RAMP3,L,Human
INSL6,CALCR,L,Human
INSL6,VIPR1,L,Human
INSL6,ADCYAP1R1,L,Human
INSL6,PTH1R,L,Human
INSL6,CALCRL,L,Human
ISLR,FGFR1,L,Human
ISLR,ITGB4,L,Human
ISLR,ITGA2,L,Human
ISLR,FGFR2,L,Human
ISLR,FGFR4,L,Human
ISLR,FGFR3,L,Human
ISLR,ITGA6,L,Human
ISLR,ITGA3,L,Human
ISLR,EPHA2,L,Human
ISLR,EPHA3,L,Human
ISLR,EPHB2,L,Human
ISLR,EPHB3,L,Human
ISLR,EPHA5,L,Human
ISLR,EPHB4,L,Human
ISLR,EPHB1,L,Human
ISLR,EPHA4,L,Human
ISLR,EPHA7,L,Human
ISLR,NRXN2,L,Human
ISLR,NRXN3,L,Human
JCHAIN,VIPR1,L,Human
JCHAIN,ADCYAP1R1,L,Human
KAZALD1,FGFR1,L,Human
KAZALD1,ITGA2,L,Human
KAZALD1,FGFR2,L,Human
KAZALD1,FGFR4,L,Human
KAZALD1,FGFR3,L,Human
KAZALD1,EPHB1,L,Human
KAZALD1,NRXN2,L,Human
KAZALD1,NRXN3,L,Human
KCP,ITGA2,L,Human
KLK10,ITGA2,L,Human
KRTDAP,RAMP3,L,Human
KRTDAP,ADRB2,L,Human
KRTDAP,ADRA2A,L,Human
KRTDAP,TSHR,L,Human
KRTDAP,SSTR4,L,Human
KRTDAP,VIPR1,L,Human
KRTDAP,SSTR3,L,Human
KRTDAP,SSTR5,L,Human
KRTDAP,OPRM1,L,Human
KRTDAP,OPRD1,L,Human
KRTDAP,ADCYAP1R1,L,Human
KRTDAP,MTNR1A,L,Human
KRTDAP,PTH1R,L,Human
KRTDAP,GPR84,L,Human
LAD1,FZD7,L,Human
LAD1,FGFR1,L,Human
LAD1,FGFR2,L,Human
LAD1,FGFR4,L,Human
LAD1,FGFR3,L,Human
LAD1,ACVR2A,L,Human
LAD1,EPHA2,L,Human
LAD1,EPHA3,L,Human
LAD1,EPHB2,L,Human
LAD1,VIPR1,L,Human
LAD1,BMPR1A,L,Human
LAD1,ADCYAP1R1,L,Human
LAD1,GLP1R,L,Human
LAD1,EPHB3,L,Human
LAD1,EPHA5,L,Human
LAD1,EPHB4,L,Human
LAD1,EPHB1,L,Human
LAD1,EPHA4,L,Human
LAD1,PTH1R,L,Human
LAD1,ACVR2B,L,Human
LAD1,EPHA7,L,Human
LAD1,NRXN2,L,Human
LAD1,EPHA6,L,Human
LAD1,NRXN3,L,Human
LALBA,ACKR2,L,Human
LALBA,RAMP3,L,Human
LALBA,VIPR1,L,Human
LALBA,CCR1,L,Human
LALBA,ADCYAP1R1,L,Human
LALBA,CCR5,L,Human
LALBA,ACKR4,L,Human
LEAP2,RAMP1,L,Human
LEAP2,RAMP3,L,Human
LEAP2,CALCR,L,Human
LEAP2,SSTR4,L,Human
LEAP2,VIPR1,L,Human
LEAP2,SSTR3,L,Human
LEAP2,SSTR5,L,Human
LEAP2,ADCYAP1R1,L,Human
LEAP2,PTH1R,L,Human
LEAP2,CALCRL,L,Human
LGI2,NRXN2,L,Human
LGI2,NRXN3,L,Human
LGI3,FGFR1,L,Human
LGI3,ITGB4,L,Human
LGI3,ITGA2,L,Human
LGI3,FGFR2,L,Human
LGI3,FGFR3,L,Human
LGI3,ITGA6,L,Human
LGI3,ITGA3,L,Human
LGI3,NRXN2,L,Human
LGI3,NRXN3,L,Human
LGI4,ITGA2,L,Human
LINC00305,VIPR1,L,Human
LINC00305,ADCYAP1R1,L,Human
